date,open,high,low,close,volume
2022-09-12,21833.63,22497.58,21543.76,22400,10897.080672
2022-09-13,22397.53,22799.03,19874.92,20173.75,14931.003205
2022-09-14,20168.82,20533,19610.09,20231,9937.966735
2022-09-15,20229.11,20333.8,19500,19698.24,10729.864869
2022-09-16,19705.39,19889.05,19338,19800.4,8547.46479
2022-09-17,19800.4,20191.71,19742.41,20112.04,6930.601187
2022-09-18,20112.6,20118.74,19333.2,19417.99,7373.686943
2022-09-19,19421.93,19682.97,18257.92,19540.33,13609.136541
2022-09-20,19538.66,19637.58,18724.83,18880.27,13247.733095
2022-09-21,18875.29,19900,18168,18464.23,19642.803957
2022-09-22,18464.23,19519.64,18360.98,19403.29,18016.93964
2022-09-23,19405.29,19498.3,18534.78,19288.36,11672.717883
2022-09-24,19288.08,19310.2,18810,18921.25,6760.587703
2022-09-25,18925.45,19174.74,18630.86,18809.61,5927.072745
2022-09-26,18807.63,19317.16,18687,19226.35,12113.695649
2022-09-27,19226.11,20380.9,18819.82,19078.74,20959.54451
2022-09-28,19078.74,19770,18491.67,19414.16,16457.737267
2022-09-29,19414.33,19640.01,18835.9,19590,15056.961896
2022-09-30,19595.45,20182.69,19150,19426.64,11506.44206
2022-10-01,19426.64,19485.46,19165.28,19312.12,3088.845305
2022-10-02,19313.8,19400,18922.84,19057.74,4830.498555
2022-10-03,19057.74,19715.86,18964.29,19632.46,10272.012588
2022-10-04,19633.48,20457.67,19493.11,20341.67,11694.551132
2022-10-05,20346.09,20370.18,19741.01,20158.9,10065.461677
2022-10-06,20162.84,20450.26,19856.97,19962.44,15655.718479
2022-10-07,19962.77,20067.05,19321.49,19532.6,10978.572149
2022-10-08,19530.44,19628.83,19248,19419.7,3729.63907
2022-10-09,19418.07,19560,19321.11,19441.92,3803.215183
2022-10-10,19441.92,19525.75,19028,19132.28,7601.105535
2022-10-11,19130.72,19266.48,18859.22,19058.3,9765.695038
2022-10-12,19055.76,19239.94,18976.05,19153.99,6154.368369
2022-10-13,19153.6,19507.44,18185.92,19376.75,20358.189226
2022-10-14,19375.38,19950.88,19077.99,19177.11,16413.817627
2022-10-15,19176.12,19226.82,18985.49,19071,2728.884877
2022-10-16,19071.81,19428.84,19064.63,19262.52,3688.035401
2022-10-17,19260.4,19676.37,19156.2,19552.63,10674.147735
2022-10-18,19547.7,19705.75,19094.65,19331.69,12613.603442
2022-10-19,19327.5,19360.9,19064.93,19121.38,8347.65234
2022-10-20,19124.15,19341.05,18909.3,19045,10230.687279
2022-10-21,19045.84,19249.99,18664.09,19165.2,10217.659231
2022-10-22,19165.2,19257.11,19114.62,19205.51,1986.518416
