date,open,high,low,close,volume
2022-07-29,63.48,64.54,59.79,60.77,12423.2651
2022-07-30,60.64,64.06,60,60.45,8958.11585
2022-07-31,60.46,63.01,59.64,59.74,4596.37458
2022-08-01,59.74,60.8,58.31,59.43,5408.52718
2022-08-02,59.39,59.86,56.68,58.06,3100.89368
2022-08-03,58.01,60.13,56.75,57.82,2950.24118
2022-08-04,57.73,60.74,57.72,59.92,4457.40901
2022-08-05,59.69,62.53,59.69,62.4,5322.14519
2022-08-06,62.51,62.59,60.57,60.83,3210.51443
2022-08-07,60.8,61.97,59.93,61.16,2506.64381
2022-08-08,61.09,64.1,60.85,62.59,7609.64059
2022-08-09,62.62,62.83,58.33,59.25,8237.65157
2022-08-10,59.19,62.28,57.58,61.59,5760.21552
2022-08-11,61.55,63.46,61.4,61.83,6259.50391
2022-08-12,61.84,63.07,60.72,63,7324.52549
2022-08-13,62.93,65.66,62.68,63.88,7683.35978
2022-08-14,63.84,65.83,62.49,63.17,10153.64173
2022-08-15,63.17,65.31,59.66,60.68,7663.96342
2022-08-16,60.67,61.71,60.03,61.34,5002.45882
2022-08-17,61.37,64.71,59.74,60.2,11709.30316
2022-08-18,60.5,61.71,59.35,60.02,5946.811
2022-08-19,59.99,60.12,53.3,54,14624.06706
2022-08-20,54.06,55.6,52.66,54.12,6537.04225
2022-08-21,54.25,56.01,53.8,55.68,3960.53011
2022-08-22,55.7,57.39,52.3,57.27,9625.17936
2022-08-23,57.22,57.71,53.97,57.13,5965.13778
2022-08-24,57.09,57.65,55.6,56.42,8548.01558
2022-08-25,56.52,57.48,55.88,56.68,6278.07752
2022-08-26,56.46,58.25,52.16,52.6,9321.15506
2022-08-27,52.67,53.42,51.74,52.96,5043.53257
2022-08-28,52.95,55.9,52.47,53.46,13060.49699
2022-08-29,53.54,56.71,52.53,55.75,14182.60953
2022-08-30,55.72,56.19,51.83,53.04,8907.95923
2022-08-31,53.16,55.23,53.11,53.8,6732.40082
2022-09-01,53.85,57.78,53.25,57.6,15434.7169
2022-09-02,57.61,62.39,56.48,61.04,17317.29853
2022-09-03,61.01,62.19,59.54,60.11,12603.25633
2022-09-04,60,60.99,58.64,60.88,7121.94476
2022-09-05,60.94,61.59,59.26,60.36,11396.79421
2022-09-06,60.43,62.65,54.03,54.03,26155.46783
2022-09-07,54.12,58.3,52.98,57.3,9970.73157
2022-09-08,57.3,58.54,56.08,57.98,11570.36833
2022-09-09,58.01,61.89,57.69,61.31,12864.19898
2022-09-10,61.11,64.67,60.57,63.37,8520.50198
2022-09-11,63.29,64.49,61.46,62.24,7721.14491
